"Product Identifier"|"Product Name"|"Product Price"|"Product Images"|"Product Video"|"Product PDF"|"Product Features"|"Dates of Reviews"
sp13341|"Rancho® - Loaded quickLIFT™ Complete Strut Assembly"|$216.26|https://www.carid.com/images/rancho/suspension-systems/rs999901.jpg,https://www.carid.com/images/rancho/suspension-systems/rs999944.jpg,https://www.carid.com/images/rancho/info/images/loaded-quicklift-complete-strut-assembly.jpg,https://www.carid.com/images/rancho/authorized-dealer.jpg|https://www.carid.com/videosglobal/rancho/page/video/joy-ride_1080p.mp4|https://www.carid.com/images/rancho/info/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Twin-Tube internal design[:os:]Easy to Install: Pre-assembled with coil spring and upper mount[:os:]Levels front suspension: Removes the factory rake[:os:]Clears up to 35-in. tires: Creates a custom look, increases ground clearance[:os:]9-position tuning technology: Easily adjust ride quality and performance[:os:]Liquid metallic finish: Premium long lasting finish[:os:]Limited Lifetime Warranty and 90-Day Free-Ride Offer: Guarantees your investment"|04-04-2015,11-01-2014
sp7044|"Skunk2® - Pro-S II™ Coilover Lowering Kit"|"$741.99 - $978.99"|https://www.carid.com/images/skunk2/suspension-systems/541-05-4715.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4730.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-6.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4717-8.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4735-11.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-4.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4740-5.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4725-6.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-9.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-2.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4740-3.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-7.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-12.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4735-9.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-10.jpg,https://www.carid.com/images/skunk2/suspension-systems/541-05-4750-11.jpg,https://www.carid.com/images/skunk2/authorized-dealer.jpg|https://www.carid.com/videosglobal/skunk2/page/promo_720p.mp4|empty|"Designed to provide significant ride-height changes without sacrificing shock travel and ride comfort[:os:]Ideal for both daily driving and track performance[:os:]Offer ride-height adjustments as low as three inches for an aggressive and sporty appearance[:os:]Improve responsiveness, handling, cornering grip, and overall balance[:os:]Allow for height adjustments independent of spring preload[:os:]Factory pre-set, track- and street-tested shock valving[:os:]Micro-polished, mono-tube design and one-piece, forged shock bodies for responsibility and durability[:os:]Stainless steel pistons and precisely designed oversized shafts[:os:]Hard-anodized, CNC-machined, forged 6061-T6 aluminum spring perches[:os:]CNC-wound racing springs for a precise fit[:os:]Springs are made from SAE9254V spring steel for superior durability[:os:]Backed by a one-year warranty"|05-06-2015
sp938|"Daystar® - ComfortRide™ Lift Kit"|"$79.99 - $499.99"|https://www.carid.com/images/daystar/items/kj09126bk.jpg,https://www.carid.com/images/daystar/items/kt09102bk.jpg,https://www.carid.com/images/daystar/items/kj09110bk.jpg,https://www.carid.com/images/daystar/items/kj09143bk.jpg,https://www.carid.com/images/daystar/items/kj09127bk.jpg,https://www.carid.com/images/daystar/performance-lift-kits/kc09133bk.jpg,https://www.carid.com/images/daystar/performance-lift-kits/kt09130bk.jpg,https://www.carid.com/images/daystar/daystar-authorized-dealer.jpg|https://www.carid.com/videosglobal/daystar/items/video/daystar-products-2005-15-ford-superduty-2-leveling-kit-install-kf09049bk-kf09051bk-kf09052bk_1080p.mp4|https://www.carid.com/images/daystar/info/pdf/daystar-app-catalog.pdf,https://www.carid.com/images/daystar/info/pdf/daystar-application-guide.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Polyurethane construction on all spacer pieces provides a cushioning effect and avoids noise, vibration, and harshness created by metal-to-metal contact[:os:]Longer U-bolts, shackles, and add-a-leafs may be included to raise height for applicable vehicles with leaf springs[:os:]Forged torsion keys are included to raise ride height for applicable vehicles with torsion bar suspension systems[:os:]Spacers bolt to the top of applicable factory strut assemblies so coil springs are not preloaded and ride quality is maintained[:os:]Replacement of existing factory springs, shock absorbers, or struts is not needed[:os:]All hardware needed for installation is included along with helpful instructions[:os:]Proudly manufactured in the United States[:os:]Limited lifetime warranty against manufacturing defects (not normal wear)"|11-17-2017,09-15-2017,11-28-2014,12-31-2013,10-18-2013,09-04-2013,05-17-2013,04-17-2013,12-26-2012
sp3822|"Unity® - Air Ditcher™ Air to Coil Conversion Kit"|"$39.97 - $722.16"|https://www.carid.com/images/unity-automotive/suspension-systems/61520c.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/68005c.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/60969c.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/61200c.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/31-140200.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/65230c.jpg,https://www.carid.com/images/unity-automotive/unity-air/30-138000.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/61800c.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/61330c.jpg,https://www.carid.com/images/unity-automotive/suspension-systems/60001c.jpg,https://www.carid.com/images/unity-automotive/authorized-dealer.jpg|empty|https://www.carid.com/images/unity-automotive/info/catalog.pdf|"Low Cost Alternative to Air Suspension and Electronic Suspension[:os:]No Sacrifice of Ride Height or Quality[:os:]Save Time & Money[:os:]Regain the “New Car Feel”[:os:]Improve Handling[:os:]Improve Consistency of Carry Load[:os:]Reduce Your Vehicle Down Time"|04-26-2017,02-14-2017,01-08-2017,01-06-2017,12-16-2016,12-14-2016,09-29-2016,09-04-2016,08-27-2016,06-27-2016,05-18-2016,03-24-2016,03-17-2016,03-10-2016,02-17-2016,05-13-2015,12-04-2014,02-26-2014
sp110835|"Bilstein® - B8 Series Sport Monotube Rear Driver or Passenger Side Shock Absorber"|"$85.31 - $427.17"|https://www.carid.com/images/bilstein/suspension-systems/24-184588.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-065115.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-011785.jpg,https://www.carid.com/images/bilstein/suspension-systems/24-102599.jpg,https://www.carid.com/images/bilstein/suspension-systems/35-124115.jpg,https://www.carid.com/images/bilstein/authorized-dealer.jpg|https://www.carid.com/videosglobal/bilstein/suspension-systems/video/bilstein-b6-b8-series-product-spotlight_720p.mp4|https://www.carid.comhttps://www.carid.com/images/bilstein/suspension-systems/pdf/shock-absorber-important.pdf,https://www.carid.comhttps://www.carid.com/images/bilstein/suspension-systems/pdf/how-to-measure-a-shock-product-information.pdf|"Shortened high-performance shock absorbers for virtually every lowering spring set and series production sport vehicles[:os:]Marked improvement in safety and performance with additional spring changes (lowering)[:os:]Sporty approach with high level of comfort[:os:]Precision handling and optimised vehicle control[:os:]BILSTEIN gas pressure technology[:os:]BILSTEIN mono-tube/Upside-Down technology, made in Germany[:os:]Road-tested by BILSTEIN and fine-tuned"|empty
sp113539|"Fabtech® - 4 Link Suspension Lift Kit"|"$2,210.16 - $7,411.48"|https://www.carid.com/images/fabtech/performance-lift-kits/k2129m.jpg,https://www.carid.com/images/fabtech/performance-lift-kits/k2132m.jpg,https://www.carid.com/images/fabtech/authorized-dealer.jpg|https://www.carid.com/videosglobal/fabtech/info/videos/project-power-storm-burnout_720p.mp4|https://www.carid.com/images/fabtech/info/pdfs/catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Designed to provide a smooth and comfortable ride[:os:]Built to enhance your off-road capabilities[:os:]Made from road-touch materials to survive the test of time[:os:]Perfectly installed for the first time"|empty
sp7865|"Daystar® - ComfortRide™ Leveling Kit"|"$239.99 - $289.99"|https://www.carid.com/images/daystar/suspension-systems/kt09125bk.jpg,https://www.carid.com/images/daystar/suspension-systems/kf09129bk.jpg,https://www.carid.com/images/daystar/suspension-systems/kf09049bk.jpg,https://www.carid.com/images/daystar/daystar-authorized-dealer.jpg|https://www.carid.com/videosglobal/daystar/items/video/daystar_720p.mp4|https://www.carid.com/images/daystar/info/pdf/daystar-app-catalog.pdf,https://www.carid.com/images/daystar/info/pdf/daystar-application-guide.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Polyurethane construction on all spacer pieces provides a cushioning effect and avoids noise, vibration, and harshness created by metal-to-metal contact[:os:]Longer U-bolt shackles and add-a-leafs may be included to raise height for applicable vehicles with leaf springs[:os:]Forged torsion keys are included to raise ride height for applicable vehicles with torsion bar suspension systems[:os:]Spacers bolt to the top of applicable factory strut assemblies so coil springs are not preloaded and ride quality is maintained[:os:]Replacement of existing factory springs, shock absorbers, or struts is not needed[:os:]All hardware needed for installation is included along with helpful instructions[:os:]Proudly manufactured in the United States[:os:]Limited lifetime warranty against manufacturing defects (not normal wear)"|03-29-2017,03-18-2017,08-13-2016,12-12-2013,12-05-2013,01-01-2013,12-27-2012
sp105675|"Cognito Motorsports® - Rear Sway Bar Kit"|"$247.00 - $570.00"|https://www.carid.com/images/cognito-motorsports/items/sbk-100046.jpg,https://www.carid.com/images/cognito-motorsports/items/swaybar-8359.jpg,https://www.carid.com/images/cognito-motorsports/items/swaybar-8661.jpg,https://www.carid.com/images/cognito-motorsports/authorized-dealer.jpg|https://www.carid.com/videosglobal/cognito-motorsports/items/video/a-glimpse-inside-cognito-motorsports_720p.mp4|empty|"Can provide a comprehensive solution for your suspension needs[:os:]Crafted utilizing the most current manufacturing technologies[:os:]Will maintain the highest level of quality for years"|empty
sp105020|"SuspensionMAXX® - PeforMAXX Body Lift Kit"|"$506.59 - $514.54"|https://www.carid.com/images/suspensionmaxx/performance-lift-kits/cmx-cc15.jpg,https://www.carid.com/images/suspensionmaxx/performance-lift-kits/cmx-cc15-3.jpg,https://www.carid.com/images/suspensionmaxx/items/cmx-cc15-2.jpg,https://www.carid.com/images/suspensionmaxx/items/cmx-cc17-2.jpg,https://www.carid.com/images/suspensionmaxx/items/cmx-cc17-3.jpg,https://www.carid.com/images/suspensionmaxx/items/cmx-cc17-4.jpg,https://www.carid.com/images/suspensionmaxx/items/cmx-cc15-4.jpg,https://www.carid.com/images/suspensionmaxx/authorized-dealer.jpg|https://www.carid.com/videosglobal/suspensionmaxx/items/video/suspension-maxx-intro_1080p.mp4|https://www.carid.com/images/suspensionmaxx/products/pdf/product-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Provides room for larger wheels and tires[:os:]Doesn’t affect towing capability of factory rear hitch[:os:]Premium quality engineering and materials"|empty
sp21230|"Performance Accessories® - Body Lift Kit"|"$89.99 - $659.99"|https://www.carid.com/images/performance-accessories/products/10193.jpg,https://www.carid.com/images/performance-accessories/products/10213.jpg,https://www.carid.com/images/performance-accessories/products/10243.jpg,https://www.carid.com/images/performance-accessories/products/10293.jpg,https://www.carid.com/images/performance-accessories/products/10303.jpg,https://www.carid.com/images/performance-accessories/products/60123.jpg,https://www.carid.com/images/performance-accessories/products/60143.jpg,https://www.carid.com/images/performance-accessories/products/60173.jpg,https://www.carid.com/images/performance-accessories/products/60233.jpg,https://www.carid.com/images/performance-accessories/products/60243.jpg,https://www.carid.com/images/performance-accessories/products/70103.jpg,https://www.carid.com/images/performance-accessories/authorized-dealer.jpg|empty|https://www.carid.com/images/performance-accessories/products/pdf/product-catalog.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Body-Lifts maintain the factory ride[:os:]Can be used with OE wheels[:os:]Does not affect the vehicle's suspension geometry[:os:]Does not affect electronic stability controls[:os:]Does not affect the vehicle driveline[:os:]Body-Lifts are a fraction of the cost of a full-suspension lift[:os:]Can be completely removed if necessary[:os:]Made in the U.S.A."|01-30-2018,10-18-2017
sp99302|"KSport® - Airtech™ Air Strut Assemblies"|"$1,900.00 - $2,232.50"|https://www.carid.com/images/ksport/suspension-systems/air-struts.jpg,https://www.carid.com/images/ksport/suspension-systems/air-struts-2.jpg,https://www.carid.com/images/ksport/suspension-systems/air-struts-3.jpg,https://www.carid.com/images/ksport/authorized-dealer.jpg|https://www.carid.com/videosglobal/ksport/suspension-systems/video/airtech-air-suspension-system_720p.mp4|https://www.carid.com/images/ksport/suspension-systems/pdf/airtech-suspension-system-manual.pdf,https://www.carid.com/images/brands/made-in-usa.pdf|"Replacement air strut assembly that matches design of those found on complete KSport kits[:os:]Save money by replacing only a damaged or worn air strut instead of an entire kit[:os:]Designed to withstand high pressures generated by poor road conditions and sporty, aggressive driving[:os:]Air bag component design may be sleeve type or double-bellow type depending on vehicle application[:os:]Air bag/bellow components are designed for 200 psi standard operating pressure of KSport Airtech air suspension systems[:os:]Bump stop is integrated with a protective dust boot to protect shock absorber body outer seals[:os:]1-year manufacturer warranty"|04-14-2016
sp10064|"Tuff Country® - SX8000 Shock Absorbers"|"$38.00 - $57.70"|https://www.carid.com/images/tuff-country/performance-suspension-parts/61237.jpg,https://www.carid.com/images/tuff-country/performance-suspension-parts/sx8000-shock.jpg,https://www.carid.com/images/tuff-country/performance-suspension-parts/61182.jpg,https://www.carid.com/images/tuff-country/authorized-dealer.jpg|https://www.carid.com/videosglobal/tuff-country/info/video/moab-easter-jeep-safari-2013-tuff-country-gopro_720p.mp4|https://www.carid.com/images/brands/made-in-usa.pdf|"Ideal for lifted full size trucks & SUVs[:os:]Nitro gas charged to limit fading[:os:]Polyurethane bushings[:os:]Twin tube construction[:os:]Shock boots sold separately[:os:]Made in the USA"|12-02-2014,12-02-2014
sp3951|"Koni® - 8041 Race Strut"|$286.52|https://www.carid.com/images/koni/suspension-systems/8041-1152race.jpg,https://www.carid.com/images/koni/info/images/shock-types.jpg,https://www.carid.com/images/koni/authorized-dealer.jpg,https://www.carid.com/images/koni/promo/koni-1.jpg|https://www.carid.com/videosglobal/koni/suspension-systems/video/company-promo_720p.mp4|https://www.carid.com/images/koni/suspension-systems/pdf/catalog.pdf,https://www.carid.com/images/koni/promo/koni-improved-rebate-form.pdf|"Twin-Tube internal design[:os:]Designed for high performance driving events, road racing or autocross[:os:]Shocks are externally adjustable in rebound damping and can be adjusted while on the car[:os:]Designed to work with the extreme high performance spring rates up to 1000 lbs"|empty
